0.06442438,0.04131563,0.04831828,0.05672146,0.05532093,0.05041908,0.00910344,0.10293895,0.04411669,0.03571351,0.03781431,0.05462067,0.04691775,0.09033418,0.07632888,0.0938355,0.03954287,0.02778462,-0.02261437,-0.02407215,0.00829849,0.01469928,0.01180562,0.00311072,-0.00222189,0.00098948,0.00872641,0.00568536,0.0098736,0.00151915,0.00106155,-0.00072274,0.0061473,0.00214306
0.05454198,0.05510427,0.07028606,0.06128944,0.06859919,0.0730975,0.0146195,0.07872039,0.06128944,0.05285512,0.06466317,0.05173054,0.05622885,0.05454198,0.08096954,0.06691233,0.03331654,0.01073869,-0.02717717,-0.03598724,-0.00550249,0.01161565,0.00696957,0.00341793,-0.00430636,0.00761651,0.00226247,0.00757189,0.01313595,0.00251763,-0.00256727,-0.00688767,0.00708353,0.01073254
0.07614851,0.03376635,0.04884401,0.0854295,0.05125137,0.03360797,0.00541655,0.05863182,0.04352248,0.02724115,0.03183413,0.04726022,0.07329769,0.05429224,0.06376329,0.10734912,0.04694606,0.0217454,-0.0159552,-0.02719856,0.00172815,0.02935193,0.01889672,0.00528092,-0.00127056,0.00487594,0.00378741,0.01678995,0.02085852,0.00521732,0.00220213,0.00062275,0.00738052,0.01708421
0.07870502,0.04865771,0.0655424,0.05095863,0.07007657,0.05711697,0.01644482,0.0639859,0.05281966,0.05055258,0.0579629,0.04402203,0.0422625,0.05133083,0.06537322,0.06787716,0.04009067,0.02733077,-0.02988758,-0.02615386,0.00073677,0.01826016,0.01582192,0.01155928,-0.00688397,0.00313682,0.00595604,0.00748543,0.01799595,0.01180903,0.00158944,0.00226109,0.00434335,0.01085977
0.07787721,0.0499809,0.07555252,0.03138335,0.0650914,0.0976371,0.05927967,0.07555252,0.06392906,0.09647476,0.09182537,0.04533151,0.02905866,0.05346794,0.06974079,0.04881855,0.04214808,-0.00482488,-0.07923559,-0.025931,-0.00409043,0.00325684,0.00072181,0.00332839,-0.01041138,-0.01050557,-0.0076354,0.00473845,0.01342335,0.01048271,0.00645832,0.00387972,0.01179147,0.01140382
0.11642759,0.05730421,0.09459742,0.0582138,0.07913438,0.04093158,0.01819181,0.0482083,0.08550151,0.04547953,0.05184666,0.05548503,0.04547953,0.04275076,0.07276725,0.05275625,0.03677475,0.00382139,-0.0318007,-0.03339867,0.00125209,0.01747826,0.0006978,0.0038094,-0.00850457,0.00209747,0.0022312,0.0049055,0.00686872,0.00603746,0.00424985,0.00180327,0.01096443,0.00563675
0.05810097,0.02392393,0.07860719,0.04443015,0.04101245,0.05810097,0.02734163,0.0854426,0.06151867,0.05126556,0.06493638,0.0820249,0.04784786,0.07518949,0.0888603,0.11620194,0.05463723,0.02214248,-0.03558314,-0.02360196,0.01698094,0.01569071,-0.0127405,0.00863568,-0.0047373,-0.00724631,-0.00019379,0.00915375,-0.0104281,-0.00879327,-0.00218935,-0.02255494,-0.00334678,-0.00063032
0.06891143,0.05168357,0.09112629,0.04714992,0.07344507,0.06256432,0.0294687,0.07253834,0.07163161,0.07299171,0.09339312,0.05123021,0.04442974,0.05077684,0.07525853,0.06211096,0.03619454,0.01320179,-0.04937827,-0.03043047,0.00364263,0.01098899,0.0019352,0.00296764,-0.00088961,-0.0021405,-0.00979682,0.00660891,0.00582971,-0.00139175,-0.00630227,-0.00125778,-0.0007485,0.00225619
0.07650253,0.04806796,0.08530371,0.05449959,0.07481,0.05517661,0.01692534,0.07481,0.07040941,0.05653063,0.07142493,0.04739095,0.04299036,0.06194674,0.07176344,0.06330077,0.03413414,0.00685382,-0.03274927,-0.02551008,-0.00244231,0.01634091,0.00228865,-0.00102371,-0.00667186,0.00577298,0.00061151,0.00574634,0.01065944,-0.00057309,0.00048395,-0.00244351,0.0071653,0.00950382
0.08053516,0.03798743,0.05888787,0.07029429,0.05361467,0.03767059,0.00597479,0.05946498,0.05020859,0.0316279,0.03902849,0.04604434,0.06334633,0.04943911,0.06302949,0.10133376,0.04566642,0.02754141,-0.0186297,-0.02400256,0.00092397,0.02562339,0.0176534,0.00736099,-0.00313474,0.00243398,0.00356371,0.01396249,0.01993904,0.00838997,0.00109751,0.00082273,0.00470452,0.0175957
0.09385792,0.04054346,0.05255686,0.08161395,0.056039,0.02974881,0.00497382,0.05169573,0.04697602,0.02607844,0.03092992,0.04258569,0.07169454,0.04608666,0.05811417,0.0969495,0.04911218,0.02436016,-0.01591066,-0.02605066,0.00191447,0.02973479,0.02171444,0.00585483,-0.00153439,0.0049795,0.00508052,0.01472182,0.02408999,0.00520565,0.00128221,0.00062561,0.00699266,0.01738239
0.08497064,0.05014169,0.06725591,0.05734768,0.07085891,0.05374468,0.01831523,0.06485392,0.05614668,0.05314418,0.05764793,0.04653869,0.04773969,0.05074219,0.07025841,0.06245192,0.03979124,0.01965772,-0.0325417,-0.02857016,0.00017047,0.01662364,0.01390615,0.0054184,-0.00839722,0.00614093,0.00455094,0.00669385,0.01560327,0.01016188,0.00336774,0.00373776,0.00203429,0.00949247
0.07536909,0.04338375,0.0721124,0.05129285,0.05931827,0.04908296,0.01023531,0.07653219,0.06106292,0.04431423,0.05606158,0.0439653,0.04652413,0.05838778,0.06687844,0.08548809,0.03921519,0.02606135,-0.02528245,-0.02066783,0.00191585,0.01840689,0.01192308,0.00308183,-0.00633364,0.00103385,0.00314612,0.00776829,0.01376482,0.00624351,0.00238854,0.00420684,-0.00044331,0.01356174
0.08596734,0.04704969,0.10687831,0.04937313,0.08596734,0.07435013,0.01510237,0.08015874,0.0807396,0.06505636,0.06912239,0.05750518,0.03601334,0.06912239,0.08132046,0.05924776,0.03162104,0.00386255,-0.03805191,-0.02735407,-0.01027409,0.00965632,-0.00615297,-0.00868593,-0.01048018,-0.00200818,-0.01114194,0.00058166,-0.00052449,-0.00335358,0.0084291,-0.00130407,-0.00308647,0.00529269
0.06560175,0.03220987,0.0351649,0.07535337,0.03959746,0.02689081,0.00413705,0.05998719,0.03280088,0.02393578,0.02245826,0.04462101,0.07032981,0.04757605,0.06205571,0.12736196,0.05014328,0.02534564,-0.01373745,-0.02321068,0.00668189,0.03030799,0.028293,0.00786209,-0.00051801,0.00431092,0.01183238,0.0204939,0.03210767,0.00883343,0.00237552,0.00311219,0.01293807,0.0227463
0.0506583,0.0476784,0.09237689,0.0278124,0.08443049,0.10727639,0.0417186,0.0586047,0.06853769,0.08542379,0.11621609,0.0407253,0.0148995,0.0506583,0.06059129,0.0407253,0.04212587,0.00655077,-0.05446391,-0.01067783,-0.00168009,-0.00178107,0.01212821,-0.00373394,-0.01953979,-0.00769549,0.00326676,-0.00036425,0.02286205,-0.00156752,0.0063114,0.01565215,0.00195944,0.00231384
0.03193632,0.05378748,0.08404295,0.03025546,0.0655535,0.11597926,0.04370233,0.08740466,0.06891521,0.07900037,0.08068123,0.04874491,0.03361718,0.06387264,0.06891521,0.07731951,0.03481837,0.0151499,-0.05947406,-0.02562292,-0.0064769,0.00085046,0.00028284,0.01319311,-0.01493467,-0.01345228,-0.00817629,0.00526388,0.01261378,0.00718724,-9.893e-05,-0.00416826,0.0038137,0.00550278
0.06974581,0.05111933,0.06777968,0.05505159,0.07202238,0.06653791,0.01490118,0.06891796,0.05370634,0.04873928,0.06074301,0.04677315,0.04822188,0.05608639,0.06643443,0.07657552,0.04114965,0.01963138,-0.02869984,-0.02632869,-0.0003243,0.01637331,0.00871006,0.00800476,-0.00544281,0.00246431,0.00127961,0.00908217,0.00804126,0.00632199,0.00400219,-0.001243,0.00342687,0.01019522
0.06665925,0.03720516,0.06178714,0.06245152,0.06067985,0.05071418,0.00907983,0.06710216,0.04805667,0.03543349,0.04384894,0.05580774,0.05292877,0.06422319,0.06843092,0.11892364,0.04443427,0.02150213,-0.02324754,-0.02622912,0.00401491,0.02129287,0.01068582,0.00267469,-0.00303025,0.00387341,0.00107038,0.00878864,0.0144025,0.00330708,0.00241186,0.00212493,-0.00024165,0.00883261
0.08192434,0.05421464,0.07369175,0.06525836,0.07790844,0.05642338,0.01325247,0.07349096,0.06325041,0.04196615,0.055821,0.05461623,0.05220669,0.06827029,0.07288857,0.08192434,0.03606956,0.013415,-0.02607948,-0.02866588,-0.00159609,0.0101779,0.00113727,-0.00244329,-0.00549254,-0.00086831,-0.00104526,0.00103036,0.00562137,-0.00078441,0.00170119,-0.00223634,0.00433595,0.00861498
0.06861929,0.04388443,0.0646298,0.04867182,0.05266132,0.05585291,0.03909704,0.0622361,0.063034,0.05904451,0.07340669,0.05266132,0.04149074,0.05106552,0.07181089,0.07101299,0.04171971,0.02467974,-0.05728216,-0.03360802,0.00474574,0.02038338,0.02182178,0.01276092,0.00084084,0.00713837,0.01277198,0.00074583,0.01031015,0.01248179,0.00091191,-0.00033775,-0.00440071,0.00513711
0.13119562,0.059998,0.07599746,0.0687977,0.08399719,0.05359821,0.00399987,0.04959834,0.06559781,0.03359888,0.0359988,0.04639845,0.05439818,0.0447985,0.06559781,0.06639778,0.04107517,0.01000814,-0.01538857,-0.02514381,-0.00403568,0.01532734,0.00426086,-0.01289235,-0.00768109,0.00080524,-0.00901947,0.0021201,0.01898583,0.00848271,0.00663944,0.00683356,0.01002613,0.00962784
0.06845471,0.02567052,0.05704559,0.02852279,0.03898115,0.1064851,0.07130699,0.05419331,0.04848875,0.0874699,0.08556838,0.04848875,0.02471976,0.05039027,0.05609483,0.05229179,0.05954662,0.01696821,-0.08316414,-0.0235272,0.01637919,0.01250054,0.0328434,0.00089894,-0.00785929,0.00935076,0.00605087,0.0066525,0.02619807,0.00459773,0.0039156,0.00433727,-0.0037758,0.01391414
0.05258595,0.0917457,0.06526625,0.05780725,0.1029342,0.0574343,0.00708605,0.0813031,0.05929905,0.0395327,0.04512695,0.0432622,0.052213,0.06004495,0.06974165,0.0581802,0.0234094,0.01105278,-0.02341192,-0.04411071,-0.00969436,0.01381771,0.00372331,0.01200647,-0.00494892,0.01020993,0.01441327,0.0109129,0.0171493,0.01132119,0.0025495,0.00424085,-0.00210636,0.00590219
0.08749428,0.05666728,0.03626706,0.05757396,0.06074732,0.02674696,0.00680007,0.04397381,0.03898709,0.02040022,0.02357359,0.04714718,0.05032054,0.03445371,0.06346735,0.10608115,0.05082116,0.04168036,-0.01395344,-0.02786015,0.00465914,0.03071456,0.02292316,0.01429432,0.00118086,0.0178971,0.02039895,0.01061381,0.02279832,0.0129237,-0.00059641,-0.0010116,0.01388973,0.01792489
0.08894413,0.05382456,0.07749209,0.06107751,0.07596516,0.05458803,0.00839816,0.07443822,0.06298618,0.04771681,0.05038895,0.04008212,0.05344282,0.0576419,0.06451312,0.07634689,0.03477233,0.01458405,-0.02749809,-0.02847866,-0.00366926,0.01733052,0.00503014,0.00164039,-0.00505184,-0.00056575,0.00139427,0.01103128,0.01284058,-0.00370829,0.00210817,0.00133866,0.0107493,0.00830555
0.08280198,0.05711523,0.08189539,0.04774713,0.08280198,0.04804932,0.01148349,0.06134599,0.06376357,0.04714273,0.05923061,0.04412076,0.0404944,0.05107129,0.06164819,0.06497236,0.03616324,0.02564718,-0.02486299,-0.02768264,0.00074339,0.01548036,0.00894282,0.01059164,-0.00837903,0.00766542,-0.00112499,0.00790437,0.01106277,0.01153211,0.00020682,-0.0021468,0.00909515,0.01347675
0.09111876,0.04336679,0.0593727,0.07493677,0.06186428,0.03976562,0.00481373,0.05857539,0.05328992,0.03046372,0.04093833,0.0455328,0.06252538,0.0514229,0.06509669,0.09137788,0.04548035,0.021135,-0.01733516,-0.02465165,0.00074155,0.0241084,0.01384257,0.00468298,-0.0019522,0.00335319,0.00349203,0.01245059,0.01638202,0.00348276,0.00079519,-0.00011332,0.00531083,0.0143332
0.06762019,0.04574307,0.03381009,0.10143028,0.05767604,0.02585478,0.02585478,0.04176541,0.02187712,0.02983244,0.01591063,0.07358667,0.09944145,0.04972073,0.06762019,0.06960902,0.03885637,0.01979777,-0.03682985,-0.07240801,0.01131803,0.03481084,0.03026367,0.02631196,0.0172392,0.05925035,0.00269383,0.02196016,0.02056015,0.01064172,-0.00079692,-0.04222547,0.00381438,0.02738896
0.07250433,0.04366738,0.05223608,0.07645912,0.06426521,0.03608738,0.00395478,0.06047521,0.04531521,0.02867217,0.03031999,0.04926999,0.06278216,0.05652042,0.06690173,0.10793259,0.04463583,0.02530891,-0.01655259,-0.02806304,0.00044916,0.02556628,0.01819968,0.00350239,-0.00229504,0.007886,0.0085622,0.01192864,0.01943221,0.0032987,0.00064549,-0.00250943,0.00571352,0.01692734
0.05911625,0.0485887,0.07288305,0.04696907,0.07126342,0.04777889,0.0210551,0.0696438,0.05830644,0.0485887,0.07207323,0.05344757,0.03887096,0.06478493,0.06559474,0.07774192,0.03420279,0.03229492,-0.03377183,-0.02379449,-0.00687539,0.01184062,0.01387678,0.00818532,-0.01028199,-0.00183792,0.00161774,-0.00218822,0.02173874,0.01420427,0.00287589,0.0099407,0.00371371,0.0075516
0.09009605,0.0402755,0.05284704,0.07636048,0.05564072,0.03818024,0.00209526,0.06076246,0.04306917,0.02863518,0.03329131,0.03864585,0.07077313,0.04958775,0.05564072,0.09358815,0.04838939,0.02444855,-0.01512357,-0.02321313,0.00261329,0.02801583,0.02160483,0.00366758,-0.00252857,0.00488288,0.00548194,0.01617547,0.0224799,0.00468708,0.00206238,0.00290999,0.00525444,0.01870271
0.03639457,0.06551023,0.08734697,0.03093539,0.08552724,0.06187077,0.05277213,0.05641159,0.0764286,0.08006806,0.11828236,0.04367349,0.02183674,0.0509524,0.05823132,0.01637756,0.03327156,0.01683213,-0.07986171,-0.03007281,0.00854182,-0.00090983,0.01184436,0.00954416,-0.00936349,0.00872133,0.01118688,0.01223495,0.01478814,0.01234296,0.02394921,0.00887674,0.00093906,0.00451514
0.08789108,0.04563178,0.06538491,0.06204683,0.06445575,0.04790305,0.0118037,0.06132416,0.05437271,0.04267225,0.05327149,0.04422084,0.05426947,0.04927957,0.06404279,0.07436673,0.04260998,0.02497334,-0.02490647,-0.02536598,-0.00014916,0.02070555,0.01538408,0.00790806,-0.00437055,0.00371794,0.00323833,0.00931142,0.01595802,0.00796707,0.00185681,-0.00010716,0.0055051,0.0128265
0.06594748,0.04252688,0.03636357,0.07149447,0.0486902,0.03328191,0.00431432,0.06718015,0.03944522,0.02588593,0.02896759,0.05916783,0.06224949,0.05177186,0.0838211,0.08628643,0.04021597,0.01938492,-0.01560924,-0.03599841,0.00312915,0.02845581,0.02151393,0.01164529,0.00083487,0.01787993,0.0278015,0.02212031,0.02056833,0.01445791,-0.00045853,-0.01310671,0.01002412,0.01974645
0.09534997,0.04092853,0.0688139,0.06701484,0.05217263,0.03013419,0.00359811,0.06926366,0.05262239,0.03598112,0.0449764,0.04677546,0.07196224,0.04812475,0.06296696,0.08770398,0.0422363,0.03361144,-0.01683745,-0.02570203,0.00138459,0.02334934,0.01484418,0.00404034,-0.00317811,0.00312821,-0.00533438,0.01293956,0.01722727,0.00214495,-0.00178632,-0.00116445,0.00323009,0.01747732
0.09859294,0.04491879,0.09516693,0.05024814,0.07042353,0.05633882,0.00913603,0.06661685,0.07575288,0.04910614,0.06395218,0.05291281,0.04377679,0.05253215,0.07346887,0.05139014,0.03702934,0.02316544,-0.02753485,-0.02307215,-0.00252476,0.01766324,0.00090758,-0.00186716,-0.00371694,0.00086561,-0.00633842,0.00832168,0.00647667,0.00652567,0.00080277,0.00028421,-0.00360756,0.01228565
0.08469675,0.04583589,0.07473243,0.05480378,0.06875383,0.03886086,0.01096076,0.05878951,0.05779308,0.05480378,0.05480378,0.04483946,0.04882518,0.03786443,0.07273956,0.07373599,0.04104244,0.02763537,-0.03372069,-0.02795905,0.00314303,0.02562742,0.01521008,0.00753133,-0.0003425,0.01019804,0.00626955,0.01298756,0.01801938,-0.00409202,-0.0036871,-0.00918369,0.01667497,0.01180683
0.08845427,0.03938033,0.08875719,0.07482262,0.06270559,0.03483644,0.00333218,0.05604123,0.07088459,0.03695692,0.04816517,0.05695001,0.06936996,0.04574176,0.07239921,0.07088459,0.03726064,0.02363444,-0.01966121,-0.03037329,0.00188857,0.01968104,0.01011597,0.00283748,-0.00424489,0.00599327,0.0056261,0.01026031,0.00644871,-0.0047364,0.0013249,-0.00072849,0.00382579,0.011165
0.1078755,0.04542126,0.08658428,0.04116302,0.07380955,0.05961541,0.01419415,0.06245424,0.07380955,0.04684068,0.05819599,0.02696888,0.02696888,0.05819599,0.04684068,0.03406595,0.0362535,0.02746077,-0.03198922,-0.01673059,0.00211946,0.01935527,0.00862899,0.02436308,-0.00379369,0.00206424,-0.00910326,0.00711495,0.02089378,0.02219022,0.00010656,0.00503401,0.00535576,0.01767217
0.07236343,0.03912985,0.08576406,0.04797427,0.07959977,0.07236343,0.02278108,0.06057087,0.06057087,0.07209541,0.07665163,0.06003484,0.03296556,0.05172645,0.08388797,0.05949882,0.0340182,0.01095559,-0.03968115,-0.03151102,-0.00579016,0.01309284,0.00432377,0.00603294,-0.00962404,0.0017254,-0.00226297,0.00327579,0.01260561,0.00820303,0.00781788,0.00135516,0.00818175,-0.00069692
0.07323525,0.04519661,0.0811865,0.06361004,0.06193609,0.04519661,0.00502185,0.06695794,0.0749092,0.04519661,0.06277307,0.06026215,0.05314786,0.04352266,0.09457809,0.08997473,0.03677218,0.01511359,-0.0208877,-0.02819644,-0.00401248,0.00954369,0.0040728,0.00032711,-0.00725522,-0.0010171,0.0022927,0.00675925,0.01081933,-0.00126604,0.00322704,0.00441583,0.0004471,0.00213911
0.05043892,0.05744433,0.07145514,0.05464217,0.08196325,0.07285622,0.01401081,0.09107028,0.05324109,0.05394163,0.05534271,0.04203244,0.0483373,0.07635893,0.06304865,0.08826812,0.03402255,0.00414832,-0.03050459,-0.02916024,-0.00655153,0.0154347,0.00147134,0.00266025,-0.00559265,-0.00311493,-0.00017439,0.00452853,0.00901077,0.00584263,-0.00241284,0.00249658,0.0083932,0.01505033
0.10631317,0.04993497,0.0885943,0.06604303,0.08215108,0.04188094,0.02094047,0.06121061,0.08376189,0.04832417,0.0595998,0.04349175,0.03704853,0.06604303,0.06604303,0.07892947,0.03581871,0.00682342,-0.03555594,-0.02810572,-0.00155543,0.0225677,0.00104875,-0.0011986,-0.00496421,0.00744982,-0.00311615,0.00800435,0.00730054,-0.01831565,0.00271884,-0.00084119,-0.00099535,0.00260584
0.10034745,0.03979295,0.04411828,0.08391123,0.05622917,0.02508686,0.00951571,0.04671347,0.03460257,0.02595193,0.02162661,0.04238815,0.07699072,0.04671347,0.04930866,0.09602213,0.05148928,0.02759606,-0.01898557,-0.02882209,0.00226511,0.03199226,0.02431719,0.01214826,0.00318622,0.00592197,0.01127928,0.01501312,0.02575144,0.01439977,-0.00129347,0.00029727,0.00522047,0.01890409
0.09848652,0.0461554,0.06370745,0.05883188,0.0529812,0.03607922,0.00845099,0.06598272,0.04908074,0.03022853,0.03770441,0.05005585,0.06663279,0.05103097,0.05688165,0.09231079,0.04716057,0.03554355,-0.01689928,-0.02262872,0.00244657,0.0239555,0.01518444,0.00906027,-0.00421817,0.00342013,-0.00150968,0.00827846,0.01826044,0.00254694,0.00094856,0.00017984,0.00220666,0.0114628
0.06647159,0.04611467,0.07436509,0.05276182,0.06397891,0.05566996,0.01952603,0.07519599,0.05982443,0.06065533,0.0656407,0.05816264,0.04985369,0.05193093,0.08433583,0.08973665,0.03712754,0.01525427,-0.03872785,-0.03352179,0.00070404,0.0144941,0.00906759,0.00773986,-0.00768266,-0.00033745,-0.00133758,0.00152456,0.00876237,-0.00201719,0.00168202,0.00047414,0.00269242,0.00987736
0.07672994,0.05910279,0.08398817,0.05702901,0.06532414,0.08191439,0.02903295,0.07672994,0.08398817,0.05391833,0.07154548,0.0580659,0.05080766,0.0580659,0.08191439,0.06325035,0.03949416,0.00745848,-0.04088578,-0.02935438,-0.0008652,0.00868173,-0.0053508,0.00121786,-0.0035538,0.00174151,-0.0087427,0.00502295,-0.0022009,-0.00010741,-0.01008464,-0.00878487,-0.01106359,0.00596987
0.07194452,0.04942086,0.07194452,0.04756211,0.07139783,0.07117915,0.02274234,0.06068269,0.05718387,0.05707453,0.07500599,0.04198586,0.04034579,0.04843681,0.06144805,0.05302902,0.04262051,0.01912541,-0.03590269,-0.0243122,0.00477337,0.01317184,0.01666896,0.00878924,-0.01070304,0.00572693,0.00552102,0.00548936,0.01692096,0.00845346,0.00429736,0.00348448,0.00379395,0.01069716
0.07085875,0.06704914,0.0860972,0.05104878,0.10095468,0.07847797,0.01714325,0.08038278,0.05981088,0.05638223,0.06895395,0.05295358,0.04381052,0.07504933,0.06590626,0.05485839,0.03290914,0.01031868,-0.03279745,-0.03134853,-0.00913482,0.00382473,-0.0070131,0.00103018,-0.00645639,-0.00227615,-0.00263289,0.00354069,9.754e-05,0.00493177,0.0015013,0.00143826,-0.00399703,0.00632639
0.0866971,0.04090472,0.06181449,0.06926359,0.06011557,0.04142747,0.00509675,0.0618929,0.05219599,0.03199194,0.04317866,0.04338776,0.05969737,0.05418242,0.06066445,0.09644628,0.0458844,0.02335212,-0.01796598,-0.02181929,0.00123901,0.0239141,0.01363613,0.00539078,-0.00351898,0.00112899,0.00159919,0.01323094,0.01666221,0.00572109,0.0009613,0.00048279,0.00449363,0.0166501
0.06856767,0.02918376,0.04646735,0.06375093,0.04731736,0.03796722,0.00283337,0.06233425,0.03570052,0.02691706,0.03031711,0.05128408,0.05638416,0.0566675,0.06460095,0.12438516,0.0477331,0.02694295,-0.01486581,-0.02352728,0.00925241,0.02451804,0.01918568,0.0046602,-0.0020061,0.00241578,0.00932843,0.01179516,0.02691011,0.01301358,-0.00040204,0.00753815,0.01886449,0.01396469
0.09397197,0.04454163,0.05920778,0.06729528,0.0615616,0.04303277,0.01013956,0.05733679,0.0521463,0.03428136,0.04001504,0.0394115,0.05733679,0.05021495,0.05649182,0.07966795,0.04514562,0.02886769,-0.02121343,-0.02419168,0.00050421,0.0247037,0.01827746,0.00869873,-0.00508692,0.00293178,0.00523787,0.01216296,0.02070043,0.00928556,0.00235191,0.00447598,0.00360265,0.01689239
0.06472391,0.05933025,0.07011757,0.04314928,0.08090489,0.08090489,0.03056407,0.07551123,0.05213871,0.0665218,0.07551123,0.05753237,0.0395535,0.06112814,0.07551123,0.05034082,0.03678059,0.01403861,-0.04549487,-0.03989515,-0.00259636,0.01367562,0.01514987,-0.00561263,-0.01048571,0.00433744,0.01481471,0.00064613,0.01057079,0.00201752,-0.00304818,0.00838581,-0.00093191,0.00420379
