0.0493931,0.03351674,0.11054645,0.04704104,0.07879375,0.06820951,0.03645681,0.07996977,0.08055779,0.10701837,0.09114202,0.03880886,0.03234072,0.05468521,0.07879375,0.04998111,0.01350204,0.0018759,-0.03419545,-0.01662363,0.00082455,0.0031117,0.00367501,0.00022115,-0.00937241,-0.00309632,0.00076443,0.00205802
0.0697468,0.04624516,0.06481904,0.05079387,0.06368186,0.0651981,0.01364611,0.0761908,0.05306822,0.04662422,0.04510799,0.06178657,0.04548705,0.06064939,0.0826348,0.11599197,0.02284957,0.02035282,-0.01374118,-0.01376411,-0.00087044,0.00864114,0.00766258,0.00801681,-0.00504191,-0.00179733,0.00223081,0.00378928
0.06823815,0.04376142,0.05117861,0.06007924,0.0585958,0.05340377,0.00964235,0.10903269,0.0467283,0.03782767,0.04005283,0.05785408,0.04969517,0.09568175,0.08084737,0.09939034,0.02094185,0.0147147,-0.01197655,-0.01274858,0.00439487,0.00778472,0.00625225,0.00164743,-0.00117671,0.00052403,0.0046215,0.00301096
0.0561873,0.05676655,0.07240631,0.0631383,0.07066856,0.07530256,0.01506051,0.08109507,0.0631383,0.05444955,0.06661381,0.05329104,0.05792505,0.0561873,0.08341207,0.06893081,0.01716078,0.00553132,-0.0139985,-0.01853642,-0.00283424,0.00598303,0.0035899,0.00176052,-0.00221813,0.00392314,0.00116536,0.00390015
0.08516344,0.03776382,0.05462647,0.09554318,0.05731882,0.03758669,0.0060578,0.06557302,0.04867495,0.03046612,0.03560285,0.05285518,0.08197513,0.06071969,0.07131198,0.12005778,0.02625191,0.01215988,-0.00892204,-0.01520925,0.00096637,0.0164134,0.01056691,0.00295305,-0.00071049,0.00272659,0.00211789,0.00938882
0.08578998,0.05303783,0.07144247,0.05554587,0.0763848,0.06225859,0.01792516,0.06974585,0.05757444,0.05510328,0.06318067,0.04798485,0.04606693,0.05595159,0.07125805,0.0739874,0.0218498,0.01489553,-0.01628901,-0.0142541,0.00040155,0.00995196,0.0086231,0.00629992,-0.00375183,0.0017096,0.0032461,0.00407963
0.07892047,0.05065045,0.07656463,0.03180377,0.06596337,0.09894506,0.06007379,0.07656463,0.06478546,0.09776714,0.09305547,0.04593878,0.02944793,0.0541842,0.07067504,0.04947253,0.02135635,-0.00244476,-0.04014852,-0.01313919,-0.00207261,0.00165023,0.00036574,0.00168649,-0.00527543,-0.00532315,-0.00386884,0.00240096
0.12068068,0.05939752,0.09805305,0.06034034,0.08202515,0.0424268,0.01885636,0.04996934,0.08862487,0.04714089,0.05374061,0.05751188,0.04714089,0.04431244,0.07542542,0.05468343,0.01905906,0.00198049,-0.01648119,-0.01730936,0.00064891,0.00905837,0.00036164,0.00197428,-0.00440762,0.00108704,0.00115635,0.00254235
0.056608,0.02330917,0.07658729,0.04328847,0.03995859,0.056608,0.02663906,0.08324705,0.05993788,0.04994823,0.06326776,0.07991717,0.04661835,0.07325741,0.08657694,0.11321599,0.02661663,0.01078675,-0.01733439,-0.01149774,0.0082723,0.00764376,-0.00620656,0.00420689,-0.00230778,-0.00353005,-9.441e-05,0.00445926
0.06821817,0.05116363,0.09020955,0.04667559,0.0727062,0.06193492,0.02917224,0.0718086,0.07091099,0.0722574,0.09245357,0.05071482,0.04398277,0.05026602,0.07450142,0.06148611,0.01791521,0.00653449,-0.02444076,-0.01506217,0.00180299,0.00543922,0.00095787,0.00146889,-0.00044033,-0.00105948,-0.00484913,0.00327121
0.07858273,0.04937499,0.08762322,0.0559815,0.07684418,0.05667693,0.01738556,0.07684418,0.07232393,0.05806777,0.07336707,0.04867957,0.04415932,0.06363115,0.07371478,0.065022,0.01753115,0.00352009,-0.01681988,-0.01310186,-0.00125436,0.00839262,0.00117544,-0.00052577,-0.00342664,0.00296498,0.00031407,0.00295129
0.08968589,0.04230371,0.06557895,0.0782814,0.05970658,0.04195087,0.00665367,0.06622163,0.05591349,0.03522159,0.04346307,0.05127608,0.07054399,0.05505658,0.07019115,0.11284771,0.02542761,0.01533539,-0.01037324,-0.01336491,0.00051448,0.01426741,0.00982963,0.00409869,-0.00174546,0.00135527,0.00198431,0.00777448
0.10576339,0.04568622,0.05922347,0.09196632,0.06314731,0.03352232,0.00560473,0.05825311,0.05293472,0.02938638,0.03485324,0.0479875,0.08078868,0.05193255,0.0654857,0.10924712,0.02767092,0.01372507,-0.00896443,-0.01467754,0.00107866,0.01675326,0.01223441,0.00329874,-0.00086451,0.00280557,0.00286248,0.00829461
0.09098664,0.05369176,0.07201769,0.06140794,0.07587578,0.05754985,0.01961196,0.06944563,0.06012191,0.05690684,0.06172945,0.04983367,0.0511197,0.05433478,0.07523277,0.06687357,0.02130425,0.01052475,-0.01742284,-0.01529647,9.127e-05,0.0089003,0.00744536,0.00290101,-0.00449588,0.00328785,0.00243657,0.00358389
0.08102952,0.04664199,0.07752825,0.05514509,0.06377324,0.05276923,0.01100401,0.08227998,0.06564892,0.04764236,0.06027196,0.04726722,0.05001822,0.06277287,0.0719012,0.09190849,0.02108018,0.01400932,-0.01359061,-0.01111002,0.00102987,0.00989465,0.00640927,0.00165664,-0.00340466,0.00055575,0.0016912,0.00417586
0.08356398,0.04573434,0.10389036,0.04799283,0.08356398,0.07227155,0.01468016,0.07791777,0.07848239,0.06323761,0.06718996,0.05589753,0.03500653,0.06718996,0.07904701,0.05759139,0.01536851,0.00187728,-0.01849405,-0.01329467,-0.00499343,0.00469318,-0.00299047,-0.00422155,-0.0050936,-0.00097602,-0.00541522,0.0002827
0.07772864,0.03816406,0.04166535,0.0892829,0.04691729,0.03186174,0.00490181,0.07107619,0.03886432,0.02836045,0.0266098,0.05286948,0.0833307,0.05637077,0.07352709,0.1509056,0.02970629,0.01501547,-0.00813845,-0.01375066,0.00395854,0.0179553,0.01676157,0.00465772,-0.00030688,0.00255391,0.00700983,0.01214116
0.05220346,0.04913267,0.09519455,0.02866073,0.08700577,0.11054851,0.04299109,0.06039224,0.07062822,0.08802937,0.11976089,0.04196749,0.01535396,0.05220346,0.06243944,0.04196749,0.02170539,0.00337529,-0.02806258,-0.00550176,-0.00086567,-0.0009177,0.00624907,-0.00192392,-0.01006789,-0.00396511,0.0016832,-0.00018768
0.03179518,0.05354978,0.08367153,0.03012175,0.06526379,0.11546671,0.0435092,0.08701839,0.06861066,0.07865124,0.08032467,0.04852949,0.03346861,0.06359036,0.06861066,0.07697781,0.01733225,0.00754147,-0.02960561,-0.01275484,-0.00322414,0.00042335,0.0001408,0.0065674,-0.00743434,-0.00669641,-0.00407008,0.00262031
0.07370326,0.05401989,0.07162557,0.05817527,0.076109,0.07031334,0.01574669,0.07282844,0.05675369,0.0515048,0.06418963,0.04942711,0.05095804,0.05926879,0.07020399,0.08092049,0.02174226,0.01037264,-0.01516415,-0.0139113,-0.00017135,0.00865117,0.00460214,0.00422948,-0.00287582,0.00130207,0.00067611,0.00479875
0.07119831,0.03973859,0.06599445,0.06670407,0.06481175,0.05416749,0.00969811,0.07167139,0.05132902,0.03784628,0.04683477,0.05960789,0.05653288,0.06859638,0.07309063,0.12702157,0.02372998,0.01148314,-0.01241527,-0.01400758,0.00214415,0.01137139,0.00570673,0.00142841,-0.0016183,0.00206858,0.00057163,0.00469355
0.08317803,0.05504429,0.07481946,0.06625701,0.07910068,0.05728683,0.01345527,0.07461559,0.06421833,0.04260836,0.05667523,0.05545202,0.05300561,0.06931503,0.07400399,0.08317803,0.01831077,0.00681014,-0.01323929,-0.01455228,-0.00081026,0.00516682,0.00057734,-0.00124034,-0.0027883,-0.0004408,-0.00053063,0.00052307
0.07241848,0.04631414,0.0682081,0.0513666,0.05557697,0.05894527,0.04126169,0.06568188,0.06652395,0.06231358,0.07747093,0.05557697,0.04378792,0.05389282,0.07578678,0.07494471,0.02201478,0.01302308,-0.03022683,-0.01773438,0.00250425,0.01075597,0.01151499,0.00673372,0.0004437,0.0037668,0.00673956,0.00039356
0.13961636,0.06384895,0.08087533,0.07321346,0.08938853,0.05703839,0.0042566,0.0527818,0.06980818,0.03575541,0.03830937,0.04937652,0.05788971,0.04767388,0.06980818,0.0706595,0.02185578,0.00532526,-0.00818814,-0.01337883,-0.00214736,0.00815556,0.00226717,-0.00685992,-0.00408705,0.00042846,-0.00479919,0.00112809
0.07380619,0.02767732,0.06150516,0.03075258,0.04202852,0.11480963,0.07688145,0.0584299,0.05227938,0.09430791,0.09225773,0.05227938,0.02665223,0.05432956,0.06048007,0.05637973,0.03210085,0.00914735,-0.04483277,-0.01268322,0.00882982,0.00673889,0.01770547,0.00048461,-0.00423685,0.00504088,0.00326195,0.00358628
0.05522264,0.09634589,0.06853874,0.06070574,0.10809538,0.06031409,0.00744135,0.08537969,0.06227234,0.04151489,0.04738964,0.04543139,0.05483099,0.06305564,0.07323854,0.06109739,0.01229158,0.00580349,-0.0122929,-0.02316123,-0.00509022,0.00725527,0.001955,0.00630424,-0.00259853,0.00536093,0.00756798,0.00573004
0.10325192,0.066873,0.04279872,0.06794297,0.07168786,0.03156406,0.00802476,0.05189345,0.04600863,0.02407428,0.02781917,0.05563834,0.05938323,0.04065879,0.07489776,0.12518626,0.029987,0.02459348,-0.00823322,-0.01643887,0.00274912,0.01812311,0.0135258,0.00843436,0.00069677,0.01056017,0.01203639,0.00626267
0.09283325,0.05617806,0.08088047,0.06374816,0.07928677,0.05697491,0.00876537,0.07769307,0.06574029,0.04980325,0.05259223,0.04183473,0.05577964,0.06016232,0.06733399,0.0796852,0.01814639,0.00761087,-0.01435023,-0.01486195,-0.00191485,0.00904415,0.00262504,0.00085606,-0.00263637,-0.00029525,0.00072762,0.00575681
0.0889169,0.06133319,0.08794336,0.05127325,0.0889169,0.05159776,0.01233154,0.06587639,0.0684725,0.05062422,0.06360479,0.04737908,0.04348491,0.05484291,0.0662009,0.06977056,0.01941695,0.01377061,-0.01334956,-0.0148635,0.00039914,0.00831179,0.00480163,0.00568692,-0.00449891,0.00411575,-0.00060403,0.00424405
0.09935147,0.04728504,0.06473711,0.08170742,0.06745381,0.0433585,0.00524866,0.06386776,0.05810474,0.03321616,0.04463716,0.04964676,0.06817464,0.05606903,0.07097827,0.099634,0.02479478,0.01152229,-0.00945071,-0.01343948,0.00040427,0.01314331,0.00754663,0.00255304,-0.00106429,0.00182808,0.00190377,0.00678776
0.07480233,0.05060158,0.03740116,0.11220349,0.06380199,0.02860089,0.02860089,0.04620144,0.02420075,0.03300103,0.01760055,0.08140254,0.11000343,0.05500171,0.07480233,0.0770024,0.02149171,0.01095027,-0.02037083,-0.04004934,0.00626008,0.0192541,0.01673903,0.01455331,0.00953512,0.03277175,0.00148998,0.01214631
0.07994498,0.04814868,0.05759672,0.08430561,0.07086032,0.03979079,0.00436064,0.06668138,0.04996561,0.0316146,0.03343154,0.05432624,0.06922508,0.06232074,0.07376741,0.119009,0.02460825,0.0139531,-0.00912564,-0.01547148,0.00024763,0.01409499,0.0100337,0.00193091,-0.00126528,0.00434765,0.00472044,0.0065764
0.06367946,0.05233928,0.07850892,0.05059464,0.07676428,0.05146696,0.02268036,0.07501964,0.06280714,0.05233928,0.0776366,0.05757321,0.04187143,0.06978571,0.07065803,0.08374285,0.01842146,0.01739389,-0.01818935,-0.0128156,-0.00370305,0.0063773,0.00747397,0.00440858,-0.00553783,-0.0009899,0.00087131,-0.00117857
0.1016087,0.04542198,0.05959994,0.08611797,0.06275059,0.04305898,0.00236299,0.0685268,0.04857264,0.03229424,0.03754533,0.04358409,0.07981665,0.05592417,0.06275059,0.10554702,0.02728634,0.01378632,-0.00852805,-0.01308967,0.00147361,0.01579787,0.01218277,0.00206812,-0.00142584,0.00275341,0.00309122,0.0091212
0.03877521,0.06979538,0.09306051,0.03295893,0.09112175,0.06591786,0.05622406,0.06010158,0.08142794,0.08530547,0.12601944,0.04653025,0.02326513,0.0542853,0.06204034,0.01744885,0.01772396,0.00896657,-0.04254281,-0.01601997,0.00455028,-0.00048467,0.00630956,0.00508423,-0.00498799,0.0046459,0.00595932,0.00651763
0.09558933,0.0496286,0.07111187,0.06748142,0.07010134,0.0520988,0.01283756,0.06669545,0.05913514,0.04640985,0.05793746,0.04809408,0.05902285,0.0535959,0.06965221,0.0808804,0.02317106,0.01358036,-0.013544,-0.01379387,-8.111e-05,0.01125956,0.00836577,0.00430036,-0.00237668,0.0020218,0.00176098,0.0050635
0.07510406,0.04843159,0.04141252,0.08142123,0.05545066,0.03790299,0.00491335,0.07650788,0.04492206,0.0294801,0.03298964,0.06738308,0.07089262,0.0589602,0.09545937,0.098267,0.02289991,0.01103822,-0.00888827,-0.02049833,0.00178181,0.0162034,0.01225053,0.0066311,0.00047539,0.01018125,0.01583082,0.01259582
0.10357034,0.04445708,0.07474652,0.07279236,0.05667056,0.03273213,0.00390831,0.07523506,0.0571591,0.03908315,0.04885393,0.05080809,0.07816629,0.05227371,0.06839551,0.09526517,0.0229388,0.01825459,-0.00914453,-0.01395893,0.00075198,0.01268118,0.00806197,0.00219433,-0.00172605,0.00169895,-0.00289713,0.00702756
0.10208599,0.04651022,0.0985386,0.05202838,0.07291856,0.05833485,0.00945971,0.06897702,0.07843672,0.05084592,0.06621794,0.05478746,0.04532775,0.05439331,0.0760718,0.05321084,0.01917062,0.01199309,-0.01425519,-0.01194479,-0.0013071,0.00914452,0.00046987,-0.00096665,-0.00192431,0.00044814,-0.00328149,0.00430825
0.09140098,0.04946406,0.08064792,0.05914181,0.07419609,0.04193692,0.01182836,0.06344303,0.06236773,0.05914181,0.05914181,0.04838875,0.05268998,0.04086161,0.07849731,0.07957262,0.02214559,0.01491144,-0.01819494,-0.01508609,0.00169591,0.01382799,0.00820702,0.00406374,-0.0001848,0.00550264,0.00338291,0.0070078
0.09299315,0.04140106,0.09331162,0.07866201,0.06592322,0.03662401,0.00350317,0.05891689,0.0745219,0.0388533,0.05063668,0.0598723,0.07292956,0.04808892,0.07611425,0.0745219,0.0195863,0.0124236,-0.01033505,-0.01596592,0.00099274,0.01034547,0.00531753,0.00149154,-0.00223135,0.0031504,0.0029574,0.0053934
0.12041346,0.05070041,0.09664765,0.04594724,0.08238816,0.06654428,0.01584388,0.06971306,0.08238816,0.05228479,0.06495989,0.03010337,0.03010337,0.06495989,0.05228479,0.0380253,0.02023355,0.01532621,-0.0178536,-0.00933756,0.0011829,0.01080243,0.00481595,0.01359735,-0.00211731,0.00115208,-0.00508065,0.00397095
0.07458179,0.04032941,0.08839324,0.04944497,0.08203997,0.07458179,0.02347945,0.06242772,0.06242772,0.07430557,0.07900146,0.06187527,0.03397615,0.05331217,0.08645964,0.06132281,0.01753053,0.00564572,-0.02044881,-0.01623851,-0.00298383,0.00674711,0.00222816,0.00310894,-0.00495954,0.00088915,-0.00116617,0.00168811
0.07523179,0.04642876,0.08339981,0.06534418,0.0636246,0.04642876,0.00515875,0.06878335,0.07695137,0.04642876,0.06448439,0.06190502,0.05459678,0.04470918,0.09715648,0.09242763,0.01888733,0.00776281,-0.01072857,-0.01448257,-0.00206093,0.00490194,0.00209192,0.00016801,-0.00372651,-0.00052242,0.0011776,0.00347176
0.05210441,0.05934113,0.07381458,0.05644644,0.08466966,0.07526192,0.01447345,0.0940774,0.0549991,0.05572277,0.05717011,0.04342034,0.04993339,0.07888028,0.06513051,0.09118271,0.01757299,0.00214265,-0.01575592,-0.01506155,-0.00338393,0.00797217,0.00075996,0.00137405,-0.00288866,-0.00160889,-9.007e-05,0.00233903
0.10589819,0.04974006,0.08824849,0.06578524,0.08183042,0.04171747,0.02085874,0.06097169,0.08343494,0.04813554,0.05936717,0.04332199,0.03690392,0.06578524,0.06578524,0.07862139,0.01783945,0.00339839,-0.01770858,-0.01399801,-0.00077468,0.01123981,0.00052233,-0.00059696,-0.00247242,0.00371037,-0.00155199,0.00398656
0.11560501,0.04584337,0.05082634,0.09666971,0.06477867,0.02890125,0.01096254,0.05381613,0.0398638,0.02989785,0.02491487,0.04883315,0.08869695,0.05381613,0.05680591,0.11062204,0.02965904,0.01589598,-0.01093614,-0.01660221,0.00130476,0.0184283,0.01400728,0.00699769,0.00183534,0.0034112,0.00649713,0.00864791
0.10769463,0.05047075,0.06966385,0.06433244,0.05793473,0.03945249,0.00924112,0.07215185,0.0536696,0.03305479,0.04122963,0.05473588,0.0728627,0.05580217,0.06219987,0.1009415,0.02578495,0.01943337,-0.00923965,-0.01237221,0.00133766,0.01309763,0.00830207,0.00495369,-0.00230627,0.00186995,-0.00082541,0.00452623
0.06807987,0.04723041,0.07616436,0.0540384,0.06552688,0.05701689,0.01999846,0.07701535,0.06127188,0.06212288,0.06722887,0.05956989,0.0510599,0.0531874,0.08637634,0.09190783,0.01901292,0.00781167,-0.01983243,-0.01716643,0.00036054,0.00742239,0.00464349,0.00396356,-0.00393427,-0.00017281,-0.00068497,0.00078073
0.0738612,0.05689309,0.08084807,0.05489684,0.06288183,0.07885182,0.02794748,0.0738612,0.08084807,0.05190247,0.06887058,0.05589496,0.04890809,0.05589496,0.07885182,0.06088559,0.01900879,0.00358981,-0.01967858,-0.01412845,-0.00041642,0.00417857,-0.00257537,0.00058616,-0.00171047,0.0008382,-0.00420792,0.00241758
0.07762108,0.05332026,0.07762108,0.05131485,0.07703126,0.07679533,0.02453676,0.06547067,0.06169579,0.06157782,0.08092411,0.04529863,0.04352915,0.05225857,0.06629643,0.05721311,0.02299168,0.01031722,-0.01936774,-0.01311524,0.002575,0.00710556,0.00899209,0.00474136,-0.00577377,0.0030894,0.00297832,0.00296124
0.07017666,0.06640372,0.08526841,0.05055738,0.09998287,0.07772253,0.01697822,0.079609,0.05923513,0.05583949,0.06829019,0.05244384,0.04338879,0.07432689,0.06527184,0.05433031,0.01629617,0.00510967,-0.01624087,-0.01552338,-0.00452345,0.00189396,-0.0034728,0.00051013,-0.00319712,-0.00112712,-0.00130377,0.0017533
0.09506333,0.04485201,0.06777955,0.07594749,0.06591669,0.04542519,0.00558859,0.06786553,0.05723288,0.03507914,0.04734538,0.04757465,0.06545814,0.059411,0.06651853,0.10575329,0.02515611,0.01280279,-0.00984984,-0.01196242,0.00067929,0.0131109,0.00747601,0.00295549,-0.00192928,0.00061897,0.00087675,0.00725386
0.07950845,0.03384037,0.05388176,0.07392315,0.0548674,0.04402534,0.00328547,0.07228041,0.04139696,0.031212,0.03515456,0.05946707,0.06538092,0.06570947,0.07490879,0.14423228,0.02767474,0.01562101,-0.00861891,-0.01364067,0.00536437,0.01421509,0.01112349,0.0027019,-0.0011631,0.00140062,0.00540845,0.00683861
0.1050351,0.04978542,0.06617819,0.07521782,0.06880912,0.04809893,0.01133327,0.06408693,0.05828538,0.03831724,0.04472593,0.04405133,0.06408693,0.05612666,0.06314249,0.0890471,0.02523026,0.01613311,-0.01185542,-0.01351986,0.00028178,0.01380601,0.01021462,0.00486141,-0.0028429,0.00163847,0.00292726,0.00679744
0.06596921,0.06047178,0.07146665,0.04397947,0.08246151,0.08246151,0.03115213,0.07696408,0.05314186,0.06780169,0.07696408,0.0586393,0.04031452,0.06230426,0.07696408,0.05130939,0.01874413,0.00715436,-0.0231851,-0.02033137,-0.00132315,0.00696937,0.00772068,-0.00286031,-0.00534373,0.00221045,0.00754988,0.00032928
0.08125372,0.04653457,0.06085849,0.07485522,0.06438494,0.0467527,0.00679841,0.07514606,0.05053363,0.03722766,0.0452985,0.05126074,0.06732971,0.06256718,0.07136513,0.11211923,0.0242934,0.01442038,-0.01039659,-0.01413347,0.00048631,0.01249903,0.00804685,0.0045704,-0.00159863,0.00118606,7.268e-05,0.00626772
0.09973999,0.0466925,0.06455338,0.07920332,0.06756364,0.04080576,0.00528468,0.06983806,0.05572328,0.03598935,0.04602355,0.04709387,0.06709538,0.06000454,0.06903533,0.09973999,0.02415214,0.01261839,-0.00955815,-0.01351525,-0.0002606,0.01395501,0.00801035,0.00232104,-0.00214436,0.00060781,0.00174205,0.00768493
0.10683875,0.04647185,0.05995191,0.08658289,0.06309296,0.03486641,0.00533764,0.06146162,0.05029263,0.03126028,0.03608276,0.04753795,0.0796139,0.05216009,0.06380847,0.10925,0.02744,0.01581407,-0.00921494,-0.01466669,0.00077247,0.01624943,0.01246896,0.0038244,-0.00126233,0.00274996,0.00277276,0.00844178
0.08008992,0.04612859,0.07360518,0.06043513,0.06702016,0.05662451,0.01240124,0.07113162,0.06434604,0.04535978,0.06407862,0.0542178,0.04876928,0.05906465,0.0779172,0.08801201,0.02173133,0.01331815,-0.01330067,-0.01263422,-0.0003,0.01009029,0.00547813,0.00420259,-0.0034587,0.00041534,0.00076944,0.00448661
0.09044452,0.04206722,0.04206722,0.09465124,0.06099747,0.05468739,0.02103361,0.06730755,0.06941091,0.04627394,0.06099747,0.05048066,0.0483773,0.05889411,0.10306469,0.09675461,0.02214994,0.00232604,-0.00983043,-0.01481323,-0.00460006,0.01407687,-0.00346498,-0.00564984,-0.0016315,-0.00409497,-0.00430981,0.00233205
0.06638384,0.04393978,0.07586725,0.04552035,0.06195825,0.05342319,0.01991515,0.07112555,0.06638384,0.06164214,0.11222031,0.06891275,0.0373014,0.04741703,0.10084022,0.07523502,0.01890611,0.00521398,-0.01731816,-0.01146967,-0.00209722,0.0069554,0.00055525,0.00032445,-0.00575672,-0.00086036,-0.00313329,0.00059416
0.07633446,0.04734405,0.07253685,0.06535877,0.07254554,0.05966671,0.00962871,0.07596947,0.06147427,0.04796974,0.06330789,0.05077667,0.05121987,0.06282993,0.07805511,0.08538962,0.02059263,0.0088914,-0.0129176,-0.01319126,-0.00082379,0.00881535,0.00385991,0.00222628,-0.00255456,0.00064902,0.00017197,0.00387297
0.06217854,0.04352498,0.07772317,0.0808321,0.06217854,0.0466339,0.02176249,0.07150532,0.08704995,0.04041605,0.05596068,0.0466339,0.05285176,0.07150532,0.07461424,0.08704995,0.01961755,0.00540387,-0.01394244,-0.01380769,0.004482,0.01429805,0.00326097,0.00248453,-0.00730815,-0.00266482,-0.00028465,0.00603993
0.11436006,0.05064517,0.05881374,0.05227888,0.0653486,0.06698232,0.0326743,0.05881374,0.05554631,0.04901145,0.07024975,0.04574402,0.04084288,0.05718003,0.05881374,0.05227888,0.03353088,0.02038616,-0.01639898,-0.01210268,0.01109657,0.01555171,0.01231178,0.0089538,-0.00961199,0.00418296,-0.00010649,0.0026224
0.04216721,0.02914498,0.07069209,0.02914498,0.05860002,0.11378946,0.03534604,0.0772032,0.046818,0.08619474,0.12712174,0.06170055,0.02387408,0.05580954,0.08836511,0.05456933,0.02748807,0.00206105,-0.02403182,-0.00716426,0.00466564,-0.00098477,0.00269055,0.00520434,-0.01248309,-0.00012151,-0.00534746,0.00748217
0.06563558,0.03967524,0.06710503,0.06318649,0.06122722,0.06220686,0.03967524,0.07053376,0.06318649,0.07396248,0.07053376,0.0577985,0.04604287,0.0577985,0.08767738,0.07298285,0.02168283,0.00789021,-0.02885589,-0.01609019,-0.00187864,0.00560804,0.00809232,0.0050171,-0.00489001,0.00097821,0.00097967,0.0022381
0.06992559,0.03814123,0.06894761,0.04841003,0.05427791,0.0596568,0.04352012,0.06699165,0.06063478,0.0694366,0.07139256,0.05427791,0.04058618,0.05721185,0.07188155,0.09241914,0.02506971,0.0106539,-0.02994082,-0.01151614,0.0030059,0.00816671,0.01168297,0.01078016,-0.0019301,0.00163509,0.00159456,0.00308655
0.09478709,0.04764699,0.07501866,0.05778464,0.06437412,0.05068828,0.01723402,0.06640165,0.06538789,0.04511257,0.05829153,0.04866075,0.05119517,0.05525023,0.06690853,0.09478709,0.02395801,0.0133893,-0.01544563,-0.01302722,0.00263723,0.01197544,0.00922288,0.00148974,-0.00448456,0.00375389,0.00049142,0.00651029
0.07663487,0.05676657,0.06953905,0.06102406,0.08089236,0.05392824,0.00425749,0.06953905,0.0553474,0.03405994,0.02838328,0.06386239,0.05108991,0.06386239,0.07805403,0.11211397,0.02107508,0.01799924,-0.00816084,-0.01611939,0.00028416,0.00747506,0.00838025,0.00292071,-0.00238569,0.00699125,0.00082651,0.00135864
0.08069725,0.04345237,0.0884566,0.04345237,0.07914538,0.05121172,0.01396683,0.07448977,0.06052294,0.06362668,0.07604164,0.06362668,0.03569301,0.06207481,0.08535286,0.0884566,0.01542219,0.01102309,-0.01770283,-0.0189236,-0.00562223,0.01109556,-0.00116019,-0.00911048,-0.00360261,0.00437467,0.00269947,0.00123945
