0.04770868,0.03237375,0.10677657,0.04543684,0.0761067,0.06588341,0.03521355,0.07724262,0.07781058,0.1033688,0.08803387,0.03748539,0.03123783,0.05282032,0.0761067,0.04827664,0.01304159,0.00181193,-0.0330293,-0.01605673,0.00079643,0.00300559,0.00354968,0.00021361,-0.00905279,-0.00299073,0.00073837,0.00198784,0.00792376,0.00125019,0.01020357,0.00537596,-0.00147567,0.00612529,0.0038938,-0.00245094,-0.00240998,0.00091348,0.00328486,0.00146795
0.06589573,0.04369173,0.06124005,0.04798928,0.06016566,0.06159818,0.01289264,0.07198392,0.05013805,0.04404986,0.04261735,0.05837502,0.04297547,0.05730063,0.07807211,0.10958746,0.02158793,0.01922904,-0.01298246,-0.01300413,-0.00082238,0.00816402,0.00723949,0.00757416,-0.00476352,-0.00169809,0.00210763,0.00358006,0.00989981,0.00813016,0.0017472,0.0042058,0.00103805,0.00902367,0.0088874,0.00625401,-0.00045881,-0.00150163,0.00391945,0.00406998
0.06487864,0.04160695,0.04865898,0.05712141,0.05571101,0.05077459,0.00916763,0.10366479,0.04442777,0.03596533,0.03808094,0.0550058,0.04724858,0.09097114,0.07686709,0.09449715,0.01991084,0.01399026,-0.01138692,-0.01212094,0.0041785,0.00740146,0.00594443,0.00156633,-0.00111878,0.00049823,0.00439397,0.00286272,0.00497161,0.00076493,0.00053452,-0.00036392,0.00309532,0.00107909,0.00980756,0.01062619,0.00238728,0.0034889,0.00748375,0.00535685
0.05458862,0.05515139,0.07034616,0.06134185,0.06865786,0.07316001,0.014632,0.0787877,0.06134185,0.05290031,0.06471847,0.05177478,0.05627693,0.05458862,0.08103878,0.06696955,0.01667252,0.00537394,-0.01360021,-0.01800901,-0.0027536,0.00581279,0.00348776,0.00171042,-0.00215502,0.00381151,0.0011322,0.00378918,0.00657359,0.00125989,-0.00128473,-0.00344678,0.00354479,0.00537086,0.00282157,0.00225294,0.00290615,0.00128183,0.00134243,0.00583006
0.08005774,0.03549981,0.05135151,0.08981519,0.05388246,0.0353333,0.00569462,0.0616418,0.04575679,0.02863962,0.0334684,0.04968642,0.07706057,0.05707944,0.0670367,0.1128601,0.02467806,0.01143087,-0.00838715,-0.01429742,0.00090843,0.01542939,0.00993341,0.00277601,-0.00066789,0.00256313,0.00199092,0.00882595,0.01096466,0.00274258,0.00115759,0.00032736,0.00387971,0.00898063,0.01197406,0.00380603,0.00044752,0.00262756,0.00307375,0.00997036
0.08169818,0.05050816,0.06803499,0.05289659,0.07274159,0.05928914,0.01707021,0.06641929,0.0548284,0.0524751,0.06016723,0.04569619,0.04386975,0.05328295,0.06785937,0.07045853,0.02080766,0.01418508,-0.0155121,-0.01357424,0.00038239,0.0094773,0.00821182,0.00599944,-0.00357288,0.00162806,0.00309128,0.00388505,0.00934017,0.00612907,0.00082494,0.00117354,0.00225427,0.00563639,0.00756634,0.00566552,0.00032003,-0.00011265,0.00281927,0.00607862
0.07557158,0.04850116,0.07331571,0.03045422,0.0631643,0.09474645,0.05752463,0.07331571,0.06203637,0.09361852,0.08910678,0.04398943,0.02819835,0.05188496,0.06767604,0.04737323,0.02045012,-0.00234102,-0.03844487,-0.01258164,-0.00198466,0.00158021,0.00035022,0.00161493,-0.00505157,-0.00509727,-0.00370468,0.00229908,0.00651297,0.00508618,0.00313356,0.00188243,0.00572118,0.0055331,0.00832412,-0.00229872,0.00032924,-0.00127716,0.00448697,0.00499985
0.11791786,0.05803769,0.09580826,0.05895893,0.08014729,0.0414555,0.01842467,0.04882536,0.08659593,0.04606166,0.0525103,0.05619523,0.04606166,0.04329796,0.07369866,0.05343153,0.01862273,0.00193515,-0.01610387,-0.01691308,0.00063406,0.00885099,0.00035336,0.00192908,-0.00430671,0.00106216,0.00112988,0.00248414,0.00347832,0.00305737,0.00215212,0.00091318,0.00555239,0.00285445,0.00287563,-0.00321611,-0.00104765,0.00104659,0.0025503,0.00267704
0.0574145,0.02364127,0.07767845,0.04390521,0.04052789,0.0574145,0.02701859,0.08443309,0.06079183,0.05065986,0.06416915,0.08105577,0.04728253,0.07430112,0.08781042,0.11482901,0.02699585,0.01094043,-0.01758136,-0.01166155,0.00839015,0.00775266,-0.00629498,0.00426682,-0.00234066,-0.00358035,-9.575e-05,0.0045228,-0.00515244,-0.00434469,-0.00108174,-0.01114423,-0.00165362,-0.00031144,0.00355478,-0.00652763,0.0016402,0.00658186,-0.00062396,0.00481565
0.06739488,0.05054616,0.08912086,0.04611229,0.07182876,0.06118746,0.02882018,0.07094198,0.07005521,0.07138537,0.0913378,0.05010277,0.04345196,0.04965939,0.07360231,0.06074407,0.017699,0.00645563,-0.0241458,-0.01488039,0.00178123,0.00537358,0.00094631,0.00145117,-0.00043502,-0.0010467,-0.00479061,0.00323173,0.00285071,-0.00068056,-0.00308179,-0.00061505,-0.00036601,0.00110327,0.00502785,-0.00109577,0.00158291,0.00172598,0.00260288,0.00301399
0.07643853,0.04802775,0.08523234,0.05445399,0.07474741,0.05513044,0.01691118,0.07474741,0.0703505,0.05648334,0.07136517,0.0473513,0.04295439,0.06189491,0.0717034,0.06324781,0.01705279,0.00342404,-0.01636094,-0.01274437,-0.00122013,0.00816362,0.00114337,-0.00051143,-0.00333314,0.00288407,0.0003055,0.00287077,0.00532526,-0.00028631,0.00024177,-0.00122073,0.00357965,0.00474794,0.0055884,-0.0015336,0.00125859,0.00157427,0.00418458,0.00382616
0.08463966,0.03992347,0.06188911,0.07387686,0.05634716,0.03959048,0.00627929,0.06249563,0.05276748,0.03323983,0.04101759,0.04839101,0.0665748,0.05195879,0.06624181,0.10649827,0.02399691,0.01447253,-0.00978959,-0.01261293,0.00048553,0.01346465,0.00927656,0.00386807,-0.00164725,0.00127901,0.00187267,0.00733704,0.01047762,0.00440878,0.00057672,0.00043233,0.00247214,0.00924624,0.01023051,0.0049847,0.00024236,0.00118149,0.00325643,0.00875623
0.09912,0.0428165,0.05550342,0.08618957,0.05918079,0.03141666,0.00525267,0.05459402,0.04960969,0.02754051,0.03266398,0.04497323,0.07571404,0.04867047,0.0613723,0.1023849,0.02593281,0.01286295,-0.00840134,-0.01375559,0.0010109,0.01570092,0.01146592,0.00309154,-0.00081021,0.00262934,0.00268268,0.0077736,0.01272029,0.00274875,0.00067705,0.00033034,0.00369235,0.00917846,0.01293952,0.00425058,0.00061459,0.00221658,0.00410799,0.00933722
0.08682481,0.05123584,0.06872353,0.05859908,0.07240514,0.05491746,0.01871489,0.06626911,0.05737187,0.05430386,0.05890588,0.04755423,0.04878143,0.05184945,0.07179154,0.0638147,0.02032977,0.01004334,-0.0166259,-0.0145968,8.71e-05,0.00849319,0.0071048,0.00276832,-0.00429023,0.00313746,0.00232512,0.00341996,0.00797188,0.00519181,0.00172061,0.00190966,0.00103934,0.0048498,0.006558,0.00632634,0.00102594,0.00110541,0.00242278,0.00561946
0.0777018,0.0447265,0.07434431,0.05288039,0.06115419,0.0506021,0.0105521,0.0789009,0.06295285,0.04568578,0.05779671,0.04532605,0.04796407,0.06019491,0.06894836,0.08813399,0.02021446,0.01343398,-0.01303247,-0.01065375,0.00098757,0.0094883,0.00614605,0.00158861,-0.00326483,0.00053292,0.00162175,0.00400436,0.00709543,0.00321837,0.00123123,0.00216852,-0.00022852,0.00699074,0.00600776,0.00496271,0.00050935,9.637e-05,0.00269671,0.00631936
0.08368004,0.04579786,0.10403464,0.04805948,0.08368004,0.07237192,0.01470055,0.07802598,0.07859139,0.06332543,0.06728327,0.05597516,0.03505515,0.06728327,0.07915679,0.05767138,0.01538985,0.00187989,-0.01851974,-0.01331314,-0.00500037,0.0046997,-0.00299463,-0.00422742,-0.00510067,-0.00097738,-0.00542274,0.00028309,-0.00025527,-0.00163217,0.00410242,-0.00063469,-0.00150217,0.00257593,-0.00028798,-0.00135222,-0.00321104,-0.00034945,-0.00052386,0.0016817
0.07062337,0.03467544,0.03785667,0.08112144,0.04262852,0.02894922,0.00445373,0.06457903,0.03531168,0.02576799,0.02417737,0.04803662,0.07571334,0.05121785,0.06680589,0.13711114,0.0269908,0.01364288,-0.0073945,-0.01249369,0.00359669,0.01631399,0.01522937,0.00423196,-0.00027883,0.00232045,0.00636906,0.01103132,0.01728271,0.0047548,0.00127868,0.00167521,0.00696422,0.01224373,0.01775903,0.00738166,0.00041589,0.00452518,0.00637594,0.01075418
0.05007319,0.04712771,0.09130994,0.02749117,0.08345532,0.10603735,0.04123675,0.05792781,0.06774609,0.08443715,0.1148738,0.04025492,0.01472741,0.05007319,0.05989147,0.04025492,0.02081966,0.00323756,-0.02691743,-0.00527725,-0.00083034,-0.00088025,0.00599406,-0.00184541,-0.00965705,-0.0038033,0.00161451,-0.00018002,0.011299,-0.00077471,0.00311925,0.00773568,0.0009684,0.00114356,0.00848718,0.00383787,7.462e-05,0.00137896,0.00362758,-9.033e-05
0.03021843,0.0508942,0.07952219,0.02862799,0.06202731,0.10974063,0.04135154,0.08270308,0.0652082,0.07475086,0.0763413,0.04612287,0.03180888,0.06043687,0.0652082,0.07316042,0.01647273,0.00716749,-0.02813744,-0.01212232,-0.00306425,0.00040236,0.00013381,0.00624172,-0.00706566,-0.00636433,-0.00386824,0.00249037,0.00596764,0.00340032,-4.68e-05,-0.00197202,0.00180428,0.00260339,0.00999896,0.00529585,0.00508922,0.00526859,0.00378466,0.00839673
0.07175865,0.05259462,0.06973578,0.05664036,0.07410092,0.06845817,0.01533122,0.07090691,0.05525629,0.05014588,0.06249603,0.04812301,0.04961354,0.05770502,0.06835171,0.07878546,0.02116861,0.01009897,-0.01476406,-0.01354426,-0.00016683,0.00842292,0.00448071,0.00411789,-0.00279994,0.00126772,0.00065827,0.00467214,0.00413666,0.00325222,0.00205885,-0.00063944,0.00176289,0.00524473,0.00361342,0.00172679,-0.00124124,-0.00025835,0.00280189,0.0039259
0.06883574,0.03841995,0.06380456,0.06449063,0.06266111,0.05237005,0.0093763,0.06929312,0.04962577,0.03659043,0.04528065,0.05762992,0.05465695,0.06632015,0.07066526,0.12280662,0.02294255,0.0111021,-0.0120033,-0.01354276,0.002073,0.01099405,0.00551736,0.00138101,-0.0015646,0.00199994,0.00055266,0.0045378,0.00743638,0.00170753,0.00124531,0.00109716,-0.00012477,0.0045605,0.00798299,0.0018344,-0.00088194,0.00114468,0.00253605,0.00464471
0.08117173,0.05371659,0.07301477,0.06465886,0.07719273,0.05590504,0.01313072,0.07281582,0.06266935,0.04158062,0.05530819,0.05411449,0.05172708,0.06764311,0.07221897,0.08117173,0.0178691,0.00664588,-0.01291995,-0.01420127,-0.00079071,0.0050422,0.00056341,-0.00121042,-0.00272104,-0.00043017,-0.00051783,0.00051045,0.00278486,-0.0003886,0.00084278,-0.0011079,0.00214806,0.00426792,0.00508371,0.00479294,-0.00110334,0.00121079,0.00023719,0.00535213
0.06947188,0.04442969,0.06543282,0.04927656,0.05331563,0.05654688,0.03958281,0.06300938,0.06381719,0.05977813,0.07431875,0.05331563,0.04200625,0.0517,0.07270313,0.07189532,0.02111903,0.01249319,-0.02899694,-0.0170128,0.00240235,0.01031832,0.01104646,0.00645974,0.00042564,0.00361353,0.00646534,0.00037755,0.00521913,0.00631844,0.00046162,-0.00017097,-0.00222769,0.00260047,0.00615183,0.00741535,0.00229964,0.00185797,0.00416899,0.00659375
0.13130322,0.0600472,0.07605979,0.06885413,0.08406608,0.05364217,0.00400315,0.04963902,0.06565161,0.03362643,0.03602832,0.0464365,0.0544428,0.04483524,0.06565161,0.06645224,0.02055443,0.00500818,-0.00770059,-0.01258222,-0.0020195,0.00766995,0.00213217,-0.00645146,-0.00384369,0.00040295,-0.00451343,0.00106092,0.0095007,0.00424483,0.00332244,0.00341958,0.00501718,0.00481787,0.01207432,0.00229376,0.00087384,0.00147537,0.00876054,0.00374234
0.0691987,0.02594951,0.05766558,0.02883279,0.03940481,0.10764242,0.07208198,0.0547823,0.04901574,0.08842056,0.08649837,0.04901574,0.02498842,0.05093793,0.05670449,0.05286012,0.0300969,0.00857631,-0.042034,-0.01189145,0.0082786,0.0063182,0.01660017,0.00045436,-0.00397236,0.0047262,0.00305832,0.0033624,0.0132414,0.00232385,0.00197908,0.0021922,-0.00190842,0.00703268,0.01737063,0.00782476,-0.00074215,0.0013873,0.00736798,0.00435759
0.05334757,0.09307449,0.06621153,0.05864449,0.10442504,0.05826614,0.00718868,0.08248064,0.0601579,0.04010527,0.04578054,0.04388878,0.05296922,0.0609146,0.07075175,0.05902285,0.01187423,0.00560643,-0.0118755,-0.02237479,-0.00491739,0.00700892,0.00188862,0.00609018,-0.0025103,0.0051789,0.00731101,0.00553548,0.00869884,0.00574258,0.00129321,0.00215113,-0.00106843,0.00299384,0.00408863,0.00333293,-0.00040555,-0.0013918,0.00770559,0.00081373
0.09391924,0.06082852,0.03893026,0.06180178,0.06520818,0.02871106,0.00729942,0.04720293,0.04185002,0.02189827,0.02530467,0.05060933,0.05401573,0.03698374,0.06812795,0.113871,0.02727656,0.02237054,-0.00748904,-0.014953,0.00250063,0.01648501,0.01230324,0.007672,0.00063379,0.00960567,0.01094845,0.00569661,0.01223623,0.00693636,-0.0003201,-0.00054294,0.00745485,0.00962058,0.01330741,0.00786558,0.00011221,0.00753673,0.01407504,0.01210551
0.08935392,0.05407255,0.07784913,0.06135892,0.07631515,0.05483953,0.00843685,0.07478118,0.06327638,0.04793665,0.05062111,0.04026679,0.05368905,0.05790748,0.06481036,0.07669865,0.01746627,0.00732562,-0.01381239,-0.01430493,-0.00184308,0.00870518,0.00252666,0.00082398,-0.00253756,-0.00028418,0.00070035,0.00554105,0.00644987,-0.00186269,0.00105894,0.00067242,0.00539941,0.00417191,0.00644888,0.00318785,0.00042428,0.00152804,0.00461117,0.00538925
0.08380737,0.05780874,0.08288977,0.04832688,0.08380737,0.04863275,0.01162292,0.06209086,0.06453779,0.04771515,0.0599498,0.04465648,0.04098609,0.05169141,0.06239673,0.06576126,0.01830117,0.01297929,-0.01258244,-0.01400938,0.00037621,0.00783416,0.0045257,0.00536012,-0.00424038,0.00387925,-0.00056932,0.00400017,0.00559855,0.00583607,0.00010466,-0.00108643,0.00460279,0.00682019,0.00778877,0.00781567,0.00119586,0.00462928,0.00693775,0.00722092
0.09479539,0.04511663,0.06176838,0.07796046,0.0643605,0.04137016,0.00500797,0.0609389,0.05544016,0.03169293,0.04259018,0.04737004,0.06504827,0.05349781,0.06772333,0.09506497,0.02365774,0.0109939,-0.00901732,-0.01282317,0.00038574,0.01254058,0.00720056,0.00243597,-0.00101549,0.00174425,0.00181647,0.00647649,0.00852152,0.00181165,0.00041364,-5.895e-05,0.00276256,0.00745577,0.00927932,0.00278877,0.00031513,0.00175598,0.00338462,0.00742818
0.06952476,0.04703146,0.03476238,0.10428714,0.05930053,0.026583,0.026583,0.04294176,0.0224933,0.03067269,0.01635877,0.0756593,0.10224229,0.05112115,0.06952476,0.07156961,0.0199754,0.01017769,-0.0189336,-0.03722372,0.00581841,0.01789565,0.01555803,0.01352653,0.00886238,0.03045959,0.00138485,0.01128934,0.01056962,0.00547072,-0.00040968,-0.02170739,0.00196091,0.01408019,0.01550293,0.00554733,0.00644138,0.01743505,0.01076179,0.0049007
0.07585677,0.04568646,0.05465135,0.07999441,0.06723668,0.03775598,0.00413764,0.06327144,0.04741048,0.0299979,0.03172192,0.05154812,0.06568507,0.0591338,0.06999511,0.11292315,0.02334984,0.01323957,-0.00865897,-0.01468031,0.00023497,0.0133742,0.0095206,0.00183216,-0.00120058,0.00412532,0.00447905,0.0062401,0.01016535,0.00172561,0.00033767,-0.00131273,0.00298885,0.00885501,0.01052157,0.00256796,0.00053819,0.00245744,0.00501097,0.00728186
0.06030989,0.04956977,0.07435465,0.04791744,0.07270233,0.04874361,0.02148023,0.07105,0.05948372,0.04956977,0.07352849,0.05452675,0.03965582,0.06609303,0.06691919,0.07931163,0.01744669,0.0164735,-0.01722686,-0.01213747,-0.0035071,0.00603985,0.00707848,0.0041753,-0.0052448,-0.00093752,0.0008252,-0.0011162,0.01108884,0.00724554,0.00146698,0.00507071,0.00189435,0.00385204,0.00672871,0.00648024,0.00084978,-0.00239393,0.00372771,0.00690363
0.09514868,0.04253417,0.05581073,0.08064281,0.05876107,0.04032141,0.00221276,0.06417004,0.04548451,0.03024105,0.0351583,0.04081313,0.07474212,0.05236865,0.05876107,0.09883662,0.02555154,0.01290982,-0.00798585,-0.01225746,0.00137992,0.01479349,0.01140822,0.00193663,-0.00133518,0.00257836,0.00289469,0.0085413,0.01187029,0.00247497,0.00108902,0.00153659,0.00277456,0.00987578,0.01271802,0.00600532,-4.45e-05,0.00182787,0.00434689,0.00910263
0.03760197,0.06768355,0.09024473,0.03196168,0.08836463,0.06392335,0.05452286,0.05828306,0.07896414,0.08272434,0.12220641,0.04512237,0.02256118,0.05264276,0.06016315,0.01692089,0.01718768,0.00869527,-0.04125557,-0.01553524,0.0044126,-0.00047001,0.00611865,0.00493039,-0.00483706,0.00450533,0.005779,0.00632042,0.00763937,0.00637622,0.01237186,0.00458561,0.00048511,0.00233246,0.00769012,0.00229031,-0.00948196,-0.00561647,0.00678113,-0.0051963
0.09116185,0.04732992,0.06781813,0.06435584,0.0668544,0.04968571,0.01224296,0.06360627,0.05639613,0.04426026,0.05525393,0.04586647,0.05628905,0.05111346,0.06642608,0.0771342,0.02209783,0.01295135,-0.01291667,-0.01315497,-7.735e-05,0.01073804,0.00797829,0.00410118,-0.0022666,0.00192815,0.00167942,0.00482897,0.00827594,0.00413178,0.00096295,-5.557e-05,0.00285498,0.00665191,0.00789473,0.00523646,0.00032844,0.00082372,0.00251129,0.00670108
0.06901737,0.04450653,0.03805631,0.07482257,0.05095675,0.03483119,0.00451515,0.07030741,0.04128142,0.02709093,0.03031604,0.06192212,0.06514723,0.05418186,0.08772301,0.0903031,0.02104402,0.01014365,-0.00816793,-0.01883707,0.00163741,0.01489022,0.01125771,0.00609369,0.00043687,0.00935613,0.01454783,0.01157501,0.0107629,0.00756547,-0.00023994,-0.00685842,0.00524537,0.01033283,0.01017298,0.00673223,0.00127969,0.00896492,0.01396966,0.0131158
0.09832138,0.04220399,0.07095836,0.06910324,0.05379849,0.03107327,0.00371024,0.07142214,0.05426227,0.03710241,0.04637801,0.04823313,0.07420482,0.04962447,0.06492922,0.09043712,0.02177626,0.01732944,-0.00868108,-0.01325149,0.00071387,0.01203849,0.00765339,0.00208312,-0.00163857,0.00161285,-0.00275031,0.0066714,0.00888207,0.0011059,-0.00092099,-0.00060037,0.00166537,0.00901099,0.01086784,0.00426277,0.00196708,0.00181202,0.00217584,0.01045157
0.09780047,0.04455774,0.094402,0.04984425,0.06985748,0.05588598,0.00906259,0.0660814,0.07514399,0.04871143,0.06343814,0.05248751,0.04342492,0.0521099,0.07287834,0.05097708,0.01836585,0.01148962,-0.01365677,-0.01144335,-0.00125223,0.00876063,0.00045014,-0.00092607,-0.00184353,0.00042933,-0.00314374,0.0041274,0.00321231,0.00323661,0.00039816,0.00014096,-0.00178928,0.00609345,0.00793251,0.00958696,0.00182867,0.00422466,0.0013348,0.00577969
0.08739989,0.04729876,0.07711755,0.05655287,0.07094814,0.04010112,0.01131057,0.0606658,0.05963757,0.05655287,0.05655287,0.04627053,0.05038346,0.03907289,0.07506108,0.07608931,0.02117617,0.01425869,-0.01739845,-0.01442569,0.00162167,0.01322267,0.00784776,0.00388585,-0.00017671,0.00526176,0.00323482,0.00670103,0.00929724,-0.00211131,-0.00190239,-0.0047384,0.00860358,0.00609182,0.00890993,0.00304352,0.00193134,0.00615588,0.0030497,0.00544426
0.0901133,0.04011893,0.09042191,0.07622598,0.06388169,0.03548983,0.00339468,0.05709233,0.07221408,0.03765008,0.04906854,0.05801815,0.07067105,0.04659969,0.07375712,0.07221408,0.01897975,0.01203886,-0.01001499,-0.01547148,0.00096199,0.01002509,0.00515285,0.00144535,-0.00216225,0.00305284,0.00286581,0.00522638,0.00328483,-0.00241262,0.00067487,-0.00037108,0.00194877,0.0056872,0.00589857,0.00168305,0.00030644,0.00220446,0.00459138,0.00747248
0.11249628,0.04736685,0.09029307,0.04292621,0.07697114,0.062169,0.01480214,0.06512943,0.07697114,0.04884707,0.06068878,0.02812407,0.02812407,0.06068878,0.04884707,0.03552514,0.0189032,0.01431851,-0.01667973,-0.00872362,0.00110512,0.01009217,0.0044993,0.01270333,-0.00197809,0.00107633,-0.00474659,0.00370986,0.01089438,0.01157036,5.556e-05,0.00262482,0.00279258,0.00921457,0.0061327,0.01313842,-0.00147895,0.00019883,0.00074537,0.00986133
0.07250635,0.03920714,0.08593346,0.04806903,0.07975699,0.07250635,0.02282607,0.0606905,0.0606905,0.07223781,0.07680303,0.06015342,0.03303067,0.05182862,0.08405366,0.05961634,0.01704269,0.00548862,-0.01987976,-0.01578663,-0.0029008,0.00655935,0.00216615,0.00302243,-0.00482153,0.0008644,-0.00113372,0.00164113,0.00631525,0.00410961,0.00391666,0.00067892,0.00409896,-0.00034915,0.00340458,0.00447486,0.00038176,-0.00183803,0.00055832,0.00207596
0.07364609,0.04545016,0.08164195,0.06396689,0.06228355,0.04545016,0.00505002,0.06733357,0.07532943,0.04545016,0.06312522,0.06060021,0.05344602,0.04376682,0.09510867,0.09047948,0.01848924,0.00759919,-0.01050244,-0.01417731,-0.00201749,0.00479862,0.00204782,0.00016447,-0.00364796,-0.0005114,0.00115278,0.00339859,0.00544001,-0.00063657,0.00162257,0.0022203,0.0002248,0.00107556,0.00561856,-0.00132872,-0.0014807,0.00050308,0.00328235,0.00453626
0.0513306,0.05845985,0.07271835,0.05560815,0.08341223,0.0741442,0.0142585,0.09268026,0.0541823,0.05489523,0.05632108,0.0427755,0.04919183,0.07770883,0.06416325,0.08982855,0.01731201,0.00211083,-0.01552193,-0.01483787,-0.00333368,0.00785378,0.00074867,0.00135364,-0.00284576,-0.001585,-8.874e-05,0.00230429,0.00458503,0.00297296,-0.00122775,0.00127036,0.00427079,0.0076582,0.00114687,-0.00387828,0.00120155,-0.00423469,-0.00404351,0.00512949
0.10532302,0.0494699,0.08776919,0.06542794,0.08138597,0.04149089,0.02074544,0.06064053,0.08298178,0.0478741,0.05904472,0.04308669,0.03670348,0.06542794,0.06542794,0.07819437,0.01774256,0.00337994,-0.0176124,-0.01392198,-0.00077047,0.01117876,0.00051949,-0.00059372,-0.00245899,0.00369022,-0.00154356,0.0039649,0.00361628,-0.00907253,0.00134676,-0.00041668,-0.00049304,0.00129079,0.00602904,0.00224455,-0.00059216,3.114e-05,-0.00212128,0.00356848
